web-scraper-order,web-scraper-start-url,product,product-href,product-href,price,description,ulasan,img-src
1628310453-379,https://www.tokopedia.com/search?q=handphone+samsung&source=related_keyword&st=product,,https://www.tokopedia.com/pluto-olhp/samsung-galaxy-a32-6-128gb-8-128gb-grs-resmi-sein-awesome-black-a32-6-128?whid=0,Samsung Galaxy A32 6/128Gb | 8/128Gb - Grs resmi Sein - Awesome Black A32 6/128,Rp3.359.000,"Kondisi: BaruBerat: 500 GramKategori: Android OSEtalase: SamsungKatalog: Samsung Galaxy A32Samsung Galaxy A32 4G Varian 6/128 Gb dan 8/128Gb Imei Terdaftar Garansi resmi Samsung 1thn Ready Awesome Black white Blue Violet Pilih sesuai varian dan ram NETWORKTechnologyGSM / HSPA / LTE2G bandsGSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 (dual-SIM model only)3G bandsHSDPA 850 / 900 / 1900 / 21004G bands1 2 3 5 7 8 20 28 38 40 41SpeedHSPA 42.2/5.76 Mbps LTE-ALAUNCHAnnounced2021 February 25StatusAvailable. Released 2021 February 25BODYDimensions158.9 x 73.6 x 8.4 mm (6.26 x 2.90 x 0.33 in)Weight184 g (6.49 oz)BuildGlass front (Gorilla Glass 5) plastic frame plastic backSIMSingle SIM (Nano-SIM) or Dual SIM (Nano-SIM dual stand-by)DISPLAYTypeSuper AMOLED 90Hz 800 nits (HBM)Size6.4 inches 98.9 cm2 (~84.6% screen-to-body ratio)Resolution1080 x 2400 pixels 20:9 ratio (~411 ppi density)ProtectionCorning Gorilla Glass 5PLATFORMOSAndroid 11 One UI 3.1ChipsetMediatek Helio G80 (12 nm)CPUOcta-core (2x2.0 GHz Cortex-A75 & 6x1.8 GHz Cortex-A55)GPUMali-G52 MC2MEMORYCard slotmicroSDXC (dedicated slot)Internal64GB 4GB RAM 128GB 4GB RAM 128GB 6GB RAM 128GB 8GB RAMMAIN CAMERAQuad64 MP f/1.8 26mm (wide) PDAF 8 MP f/2.2 123˚ (ultrawide) 1/4.0"" 1.12µm 5 MP f/2.4 (macro) 5 MP f/2.4 (depth)FeaturesLED flash panorama HDRVideo1080p@30fpsSELFIE CAMERASingle20 MP f/2.2 (wide)Video1080p@30fpsSOUNDLoudspeakerYes3.5mm jackYesCOMMSWLANWi-Fi 802.11 a/b/g/n/ac dual-band Wi-Fi Direct hotspotBluetooth5.0 A2DP LEGPSYes with A-GPS GLONASS BDS GALILEONFCYes (market/region dependent)RadioFM radio RDS recordingUSBUSB Type-C 2.0 USB On-The-GoFEATURESSensorsFingerprint (under display optical) accelerometer gyro proximity compassMessagingSMS(threaded view) MMS Email Push Email IMBrowserHTML5BATTERYTypeLi-Ion 5000 mAh non-removableChargingFast charging 15WLihat Selengkapnya",5.0/5,https://images.tokopedia.net/img/cache/100-square/VqbcmM/2021/3/18/a40d7844-7dff-4a83-9a8e-1b90162532b8.jpg.webp?ect=4g
1628309969-376,https://www.tokopedia.com/search?q=handphone+samsung&source=related_keyword&st=product,,https://www.tokopedia.com/starshopv/samsung-galaxy-a02s-4-64-gb-garansi-resmi-samsung-indonesia-black?whid=0,SAMSUNG GALAXY A02S 4/64 GB GARANSI RESMI SAMSUNG INDONESIA - BLACK,Rp1.839.000,Kondisi: BaruBerat: 600 GramKategori: Android OSEtalase: Semua EtalaseSAMSUNG GALAXY A02s RAM 4/64GB WARNA : BLACK BLUEWHITE (untuk pilihan warna silakan tulis dicatatan pembeli) FULL BONUS BONUS DAPAT SEMUANYA. STOK READY LANGSUNG SAJA DI ORDER YA KAK BARANG RESMI DAN TERSEGEL IMEI RESMI TERDAFTAR DI KOMEMPERIN BERGARANSI RESMI SAMSUNG INDONESIA 1 TAHUN(SEIN) SERVIS BEBAS CLAIM DI SELURUH INDONESIA BONUS -HEADSET ORI -SOFCASE PREMIUM -TEMPERED GLASS (anti gores kaca) 1paket jadi uda gak usah beli CASE/TG lagi Tinggal Pakei saja. NOTE:DALAM PAKET PENJUALAN TIDAK DAPAT HEADSET/HANDFREE BAWAAN YA KAK! BONUS PASTI DAPAT NETWORK TechnologyGSM / HSPA / LTE2G bandsGSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 (dual-SIM model only)3G bandsHSDPA 850 / 900 / 21004G bands1 3 5 7 8 20 28 38 40 41SpeedHSPA 42.2/5.76 Mbps LTE Cat4 150/50 Mbps BODY Dimensions164.2 x 75.9 x 9.1 mm (6.46 x 2.99 x 0.36 in) Weight196 g (6.91 oz) BuildGlass front plastic back plastic frame SIMSingle SIM (Nano-SIM) or Dual SIM (Nano-SIM dual stand-by) DISPLAY TypePLS IPSSize6.5 inches 102.0 cm2(~81.8% screen-to-body ratio)Resolution720 x 1600 pixels 20:9 ratio (~270 ppi density) PLATFORM OSAndroid 10ChipsetQualcomm SDM450 Snapdragon 450 (14 nm)CPUOcta-core 1.8 GHz Cortex-A53GPUAdreno 506 MEMORYCard slotmicroSDXC (dedicated slot)Internal 64GB 4GB RAMeMMC 5.1 MAIN CAMERA Triple13 MP f/2.2 (wide) AF 2 MP f/2.4 (macro) 2 MP f/2.4 (depth)FeaturesLED flashVideo1080p@30fps SELFIE CAMERA Single5 MP f/2.2VideoSOUNDLoudspeakerYes3.5mm jackYes COMMSWLAN Wi-Fi 802.11 b/g/n Wi-Fi Direct hotspotBluetooth4.2 A2DPGPSYes with A-GPS GLONASS GALILEO BDSNFCNoRadioUnspecifiedUSBUSB Type-C 2.0 FEATURES SensorsAccelerometer proximityMessagingSMS(threaded view) MMS Email Push Email IMBrowserHTML5 BATTERY TypeLi-Po 5000 mAh non-removable ChargingFast charging 15WMISC ColorsBlack White Blue ModelsSM-A025F SM-A025F/DS SM-A025G SM-A025G/DS SM-A025M SM-A025M/DSLihat Selengkapnya,4.9/5,https://images.tokopedia.net/img/cache/100-square/VqbcmM/2021/3/1/6afd3a5e-94ab-48b6-890d-c2e0d04654d9.jpg.webp?ect=4g
1628310970-396,https://www.tokopedia.com/search?q=handphone+samsung&source=related_keyword&st=product,,https://www.tokopedia.com/macpromo/samsung-galaxy-a32-8-128gb-6-128gb-garansi-resmi-8-gb-6-gb-128-gb-6gb-128gb-nonbundle?whid=0,Samsung Galaxy A32 8/128GB 6/128GB Garansi Resmi 8 GB 6 GB 128 GB - 6GB 128GB NonBundle,Rp3.350.000,"Kondisi: BaruBerat: 500 GramKategori: Android OSEtalase: SamsungKatalog: Samsung Galaxy A32VARIANT PRODUK Non Bundle : Tidak dapat paket bundling tambahan Bundle Antigores : Dapat Antigores Hydrogel 1pcs Bundle Tootbrush : Dapat Realme N1 Tootbrush / Oase Electric Toothbrush 1pcs (tergantung ketersediaan stok) Bundle Earphones : Dapat Samsung Earphones HS1303 1pcs Bundle Lengkap : Dapat Antigores Hydrogel 1pcs Realme N1 Tootbrush / Oase Electric Toothbrush 1pcs dan Samsung Earphones HS1303 1pcs Warna : Awesome Black Awesome White Awesome Blue Awesome Violet Setiap pembelian unit di ""MAC PROMO"" Official Store CASHBACK HINGGA 300RB Kenapa Wajib Beli di Mac Promo? - Badge Official Store di Tokopedia (Toko sudah terpecaya berkerjasama dengan Tokopedia). - Fast Respone - Free Ongkos Kirim - Free Asuransi Pengiriman - Trusted ( Tidak Perlu diragukan lagi karena kami Official Store) - Produk Bergaransi 1 TAHUN PRODUK YANG DIJUAL DI SINI -Garansi Resmi 1 Tahun -UNIT 100% BARU BUKAN REFUBISH ATAU SECOND -Produk dan Aksesoris 100% ORIGINAL -Good Service Great After Sales -GARANSI Bisa claim di seluruh service center resmi Samsung Indonesia -Kredit Tanpa Kartu Kredit Bisa Menggunakan KREDIVO AKULAKU  HOME KREDIT untuk produk type lain yang kami jual bisa dicek pada link berikut : https://www.tokopedia.com/macpromo/product Spesifikasi : -Super AMOLED 90Hz 800 nits (peak) -6.4 inches 98.9 cm2 (~84.6% screen-to-body ratio) -1080 x 2400 pixels 20:9 ratio (~411 ppi density) -Corning Gorilla Glass 5 -Android 11 One UI 3.1 -Mediatek Helio G80 (12 nm) -Octa-core (2x2.0 GHz Cortex-A75 & 6x1.8 GHz Cortex-A55) -Mali-G52 MC2 -64 MP f/1.8 26mm (wide) PDAF -8 MP f/2.2 123˚ (ultrawide) 1/4.0"" 1.12µm -5 MP f/2.4 (macro) -5 MP f/2.4 (depth) -LED flash panorama HDR -4K@30fps 1080p@30/120fps -20 MP f/2.2 (wide) -1080p@30fps -USB Type-C 2.0 USB On-The-Go -Li-Ion 5000 mAh non-removable -Fast charging 15WLihat Selengkapnya",4.8/5,https://images.tokopedia.net/img/cache/100-square/VqbcmM/2021/8/6/7781a514-24ec-45f3-87da-1aa3f0c332b8.jpg.webp?ect=4g
1628311703-415,https://www.tokopedia.com/search?q=handphone+samsung&source=related_keyword&st=product,,https://www.tokopedia.com/supergadgettt/samsung-galaxy-a72-8-128-8-256-kamera-4k-gb-ram-8-rom-128-256-resmi-awesome-white-a72-8-128gb?whid=0,Samsung Galaxy A72 8/128 8/256 Kamera 4K GB RAM 8 ROM 128 256 Resmi - Awesome White A72 8/128GB,Rp5.999.000,Kondisi: BaruBerat: 300 GramKategori: Android OSEtalase: SmartphoneKatalog: Samsung Galaxy A72Fitur Corning Gorilla Glass Qualcomm Snapdragon 720G - ( 8 nm ) Processor Octa-core (2x2.3 GHz Kryo 465 Gold & 6x1.8 GHz Kryo 465 Silver) Android 11 One UI 3.0 Ram / Memori Internal 6 - 8 GB / 128GB - 256GB Memori Eksternal Kamera Belakang Resolusi 64 MP f/2.0 26mm (wide) 1/2.0″ 0.8µm PDAF OIS 8 MP f/2.2 123˚ 12 MP f/2.4 2 MP f/2.2 Fitur LED flash panorama HDR Video 4K@30fps 1080p@30/120fps; gyro-EIS 32 MP f/2.2 26mm 1/2.8″ 0.8µm Fitur HDR Video 4K@30fps 1080p@30fps Kapasitas 5000 mAh Sensor Fingerprint GRATIS Perlindungan Layar Handphone senilai Rp 750.000 selama 6 bulan (untuk 1 kali klaim terhadap layar). Mekanisme Aktivasi Proteksi Layar senilai 750.000 hanya mengirimkan data di chatbox (Maksimal 4 Hari Dari Tanggal Pembelian). Format: 1. Nama Lengkap 2. Email 3. Nomor HP 4. Type dan warna HP 5. Imei HP 6. Nomor Invoice Dapatkan penawaran promo Special Asuransi Proteksi 12 bulan senilai harga HP saat pembelian bersama device. Benefit: - Proteksi : Layar Baterai Konektor - Limit Proteksi senilai harga handphone - Selama 12 bulan - Klaim lebih dari 1 kali selama limit tersedia Penawaran terbatas hanya didapat saat pembelian bersama device (bundling: + Proteksi Asuransi 12 bulan) : a. Rp 55.000 --> HP di bawah 6 juta (Special Promo) b. Rp 175.000 --> HP di atas 6 juta (Special Promo) Lebih Detail Mengenai Protego Fix: http://salvusmart.id/productdetails/protegofix Promo Menarik Lainnya: GRATIS Paket Data • Bonus Kuota 15GB/bulan selama 24 bulan ( Total 360GB selama 2 Tahun ) dengan syarat Top Pulsa 50rb/ bln sejak kartu diaktifkan. pulsa tidak terpotong • Kuota dapat digunakan untuk seluruh akses data (Main Quota) • Cara Mendapatkan Bonus Kuota: a. Lakukan isi Ulang pulsa Smartfren minimum 50 ribu paling lambat 3 hari setelah aktivasi kartu b. Download aplikasi MySmartfren di Google PlayStore atau Apps Store c. Buka Aplikasi MySmartfren paling lambat 3 hari setelah isi Ulang Terima Kasih sudah berbelanja di Toko kamiLihat Selengkapnya,4.9/5,https://images.tokopedia.net/img/cache/100-square/VqbcmM/2021/4/27/7ab1f140-751b-41ed-a89c-32570d7305de.jpg.webp?ect=4g
1628309514-358,https://www.tokopedia.com/search?q=handphone+samsung&source=related_keyword&st=product,,https://www.tokopedia.com/kayle/samsung-galaxy-a02s-ram-3gb-32gb-garansi-resmi-sein-1th-biru?whid=0,Samsung Galaxy A02s RAM 3GB / 32GB Garansi Resmi SEIN 1th - Biru,Rp1.589.000,Kondisi: BaruBerat: 400 GramKategori: Android OSEtalase: SamsungKatalog: Samsung Galaxy A02sGaransi Resmi Samsung Indonesia 1 Tahun Segel BNIB Pengiriman tercepat buktikan Sendiri!! Kami tetap buka selama libur lebaran dan tetap dikirim seperti biasa 😀🙏 Grab n GoSend lgsg order lgsg pick up Karena barang Ready!! Dan tidak akan pernah canceling order Success Rate 100%!! (ga usah khawatir voucher cashback hangus disini) NETWORK Technology GSM / HSPA / LTE LAUNCH Announced 2020 November 24 Status Available. Released 2021 January 04 BODY Dimensions 164.2 x 75.9 x 9.1 mm (6.46 x 2.99 x 0.36 in) Weight 196 g (6.91 oz) Build Glass front plastic back plastic frame SIM Single SIM (Nano-SIM) or Dual SIM (Nano-SIM dual stand-by) DISPLAY Type PLS IPS Size 6.5 inches 102.0 cm2 (~81.8% screen-to-body ratio) Resolution 720 x 1600 pixels 20:9 ratio (~270 ppi density) PLATFORM OS Android 10 Chipset Qualcomm SDM450 Snapdragon 450 (14 nm) CPU Octa-core 1.8 GHz Cortex-A53 GPU Adreno 506 MEMORY Card slot microSDXC (dedicated slot) Internal 32GB 3GB RAM eMMC 5.1 MAIN CAMERA Triple 13 MP f/2.2 (wide) AF 2 MP f/2.4 (macro) 2 MP f/2.4 (depth) Features LED flash Video 1080p@30fps SELFIE CAMERA Single 5 MP f/2.2 Video SOUND Loudspeaker Yes 3.5mm jack Yes COMMS WLAN Wi-Fi 802.11 b/g/n Wi-Fi Direct hotspot Bluetooth 4.2 A2DP GPS Yes with A-GPS GLONASS GALILEO BDS NFC No Radio Unspecified USB USB Type-C 2.0 FEATURES Sensors Accelerometer proximity BATTERY Type Li-Po 5000 mAh non-removable Charging Fast charging 15W MISC Colors Black White Blue Lihat Selengkapnya,4.9/5,https://images.tokopedia.net/img/cache/100-square/VqbcmM/2021/1/18/9a651ae5-ef7c-4052-92aa-5468797b7405.jpg.webp?ect=4g
1628309806-370,https://www.tokopedia.com/search?q=handphone+samsung&source=related_keyword&st=product,,https://www.tokopedia.com/pluto-olhp/samsung-galaxy-a12-4-128gb-grs-resmi-sein-putih?whid=0,Samsung Galaxy A12 4/128Gb - Grs resmi Sein - Putih,Rp2.279.000,Kondisi: BaruBerat: 500 GramKategori: Android OSEtalase: Semua EtalaseSamsung Galaxy A12 4/128Gb Garansi resmi Samsung Indonesia 1thn Imei Kedaftar Ready Black dan Blue NETWORKTechnologyGSM / HSPA / LTE2G bandsGSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 (dual-SIM only)3G bandsHSDPA 850 / 900 / 21004G bands1 3 5 7 8 20 28 38 40 41SpeedHSPA 42.2/5.76 Mbps LTE Cat4 150/50 MbpsLAUNCHAnnounced2020 November 24StatusAvailable. Released 2020 December 21BODYDimensions164 x 75.8 x 8.9 mm (6.46 x 2.98 x 0.35 in)Weight205 g (7.23 oz)BuildGlass front plastic back plastic frameSIMSingle SIM (Nano-SIM) or Dual SIM (Nano-SIM dual stand-by)DISPLAYTypePLS IPSSize6.5 inches 106.7 cm2 (~85.8% screen-to-body ratio)Resolution720 x 1600 pixels 20:9 ratio (~264 ppi density)PLATFORMOSAndroid 10ChipsetMediatek MT6765 Helio P35 (12nm)CPUOcta-core (4x2.35 GHz Cortex-A53 & 4x1.8 GHz Cortex-A53)GPUPowerVR GE8320MEMORYCard slotmicroSDXC (dedicated slot)Internal32GB 3GB RAM 64GB 4GB RAM 128GB 4GB RAM 128GB 6GB RAM eMMC 5.1MAIN CAMERAQuad48 MP f/2.0 26mm (wide) AF 5 MP f/2.2 123˚ (ultrawide) 2 MP f/2.4 (macro) 2 MP f/2.4 (depth)FeaturesLED flash panorama HDRVideo1080p@30fpsSELFIE CAMERASingle8 MP f/2.2Video1080p@30fpsSOUNDLoudspeakerYes3.5mm jackYesCOMMSWLANWi-Fi 802.11 b/g/n Wi-Fi Direct hotspotBluetooth5.0 A2DP LEGPSYes with A-GPS GLONASS GALILEO BDSNFCno (market/region dependent)RadioUnspecifiedUSBUSB Type-C 2.0FEATURESSensorsFingerprint (side-mounted) accelerometerMessagingSMS(threaded view) MMS Email Push Email IMBrowserHTML5BATTERYTypeLi-Po 5000 mAh non-removableChargingFast charging 15WLihat Selengkapnya,5.0/5,https://images.tokopedia.net/img/cache/100-square/VqbcmM/2021/1/5/2542c8ee-938c-4b68-988b-fbbcd4d663e0.jpg.webp?ect=4g
1628310714-386,https://www.tokopedia.com/search?q=handphone+samsung&source=related_keyword&st=product,,https://www.tokopedia.com/dewaponselrakyat/samsung-galaxy-a32-6gb-128gb-6-128-8-128gb-samsung-a32-garansi-resmi-6gb-128gb-non-bundle?whid=0,SAMSUNG GALAXY A32 6GB 128GB 6/128 8/128GB Samsung A32 GARANSI RESMI - 6GB 128GB Non Bundle,Rp3.350.000,"Kondisi: BaruBerat: 400 GramKategori: Android OSEtalase: SAMSUNGKatalog: Samsung Galaxy A32DiHARAP DIBACA SEBELUM MEMBELI : 1.Setiap Pembelian unit di ""DEWA PONSEL"" Official Store CASHBACK HINGGA 350RB 2.GRATIS ONGKIR DAN ASURANSI PENGIRIMAN PENGIRIMAN Variant : - Awesome Black - Awesome White - Awesome Blue - Awesome Violet (Pilihan warna harap ditulis di catatan pembeli saat checkout tanpa catatan kita kirim warna random) FAST RESPON WA DI #Nol-895-3248-39980 KENAPA BELI DI DEWA PONSEL? - Terpercaya toko kita OFFICIAL STORE di Tokopedia (TRUSTED SELLER) - Barang 100% original unit baru gak jual barang bekas atau refurbished - Uang kita kembalikan 2x lipat kalau barang tidak original - Garansi resmi Indonesia bisa klaim ke service center terdekat - Bisa COD Jakarta terima barang baru bayar - Bisa request split order - Ada tim aftersales untuk membantu proses klaim garansi jika kesulitan NOTE : - Pengiriman Gojek/ Grab Sameday batas order masuk jam 12.00 - Gojek/ Grab Instant jam 15.00 lewat jam tersebut kemungkinan kirim keesokan harinya - Untuk produk Oppo Vivo Realme segel kita buka dulu sebelum kirim untuk pengisian dan registrasi kartu garansi setelah itu kita segel ulang (repack) - Kerusakan dan kehilangan saat pengiriman diluar tanggung jawab kami - Disarankan pakai asuransi untuk cover resiko pengiriman - Harap untuk divideo waktu unboxing paket Dewa Ponsel tidak menerima komplain tanpa video unboxing - Barang yang sudah dibeli tidak dapat ditukar atau di kembalikan kecuali ada cacat barang saat baru dibuka - Batas waktu pengajuan komplain 1x24 jam - Membeli = setuju Spesifikasi : -Super AMOLED 90Hz 800 nits (peak) -6.4 inches 98.9 cm2 (~84.6% screen-to-body ratio) -1080 x 2400 pixels 20:9 ratio (~411 ppi density) -Corning Gorilla Glass 5 -Android 11 One UI 3.1 -Mediatek Helio G80 (12 nm) -Octa-core (2x2.0 GHz Cortex-A75 & 6x1.8 GHz Cortex-A55) -Mali-G52 MC2 -64 MP f/1.8 26mm (wide) PDAF -8 MP f/2.2 123˚ (ultrawide) 1/4.0"" 1.12µm -5 MP f/2.4 (macro) -5 MP f/2.4 (depth) -LED flash panorama HDR -4K@30fps 108NLihat Selengkapnya",4.6/5,https://images.tokopedia.net/img/cache/100-square/VqbcmM/2021/6/11/a06f0dc9-af5c-438b-8287-656baddad907.jpg.webp?ect=4g
1628311622-412,https://www.tokopedia.com/search?q=handphone+samsung&source=related_keyword&st=product,,https://www.tokopedia.com/putragroup/resmi-samsung-s21-ultra-256gb-512gb-garansi-indonesia-s21-plus-s21-s21-128gb-silver?whid=0,(RESMI) Samsung S21 Ultra 256GB 512GB Garansi Indonesia S21 Plus + S21 - S21 128GB Silver,Rp10.740.000,"Kondisi: BaruBerat: 500 GramKategori: Android OSEtalase: SamsungREADY STOCK & SIAP KIRIM BOSS!! - Garansi Resmi SEIN Indonesia - IMEI Tembus di Kemenperin pastinya - In the Box : Unit + Usb C Only ( not include adapter + earphone ) - Sudah Support 5G Baca Ulasan kami disini : https://www.tokopedia.com/putragroup/review Sekilas info Putra Group : 1. Positif review 99 % dr 100 % kepuasan customer 2. Sudah melayani 15000 ++ customer secara online 3. Garansi Resmi Samsung Indonesia 1 Tahun 4. Brand new - Original - Segel 5. After sales yg siap melayani anda selama 24 jam Variant : S21 128 GB 8 GB : Grey / White / Pink / Purple - 6.2"" inch S21 256 GB 8 GB : Grey / White / Pink / Purple - 6.2"" inch S21 Plus 128 GB 8 GB : Black / Silver / Violet - 6.7"" inch S21 Plus 256 GB 8 GB : Black / Silver / Violet - 6.7"" inch S21 Ultra 256 GB 12 GB : Black / Silver - 6.9"" inch S21 Ultra 512 GB 16 GB : Black / Silver - 6.9"" inch Aksesoris : Fast Charging 25 Watt : https://www.tokopedia.com/putragroup/original-resmi-samsung-25w-super-fast-charger-adapter-type-c-25-w Samsung Earphone AKG Type-C Black https://www.tokopedia.com/putragroup/original-resmi-samsung-earphone-akg-type-c-black-for-s21-note-20 S21 Ultra Silicone Cover with S PEN : https://www.tokopedia.com/putragroup/original-resmi-samsung-s21-ultra-silicon-silicone-cover-with-s-pen Samsung S21 Ultra Smart Clear View with S Pen https://www.tokopedia.com/putragroup/original-resmi-samsung-s21-ultra-smart-clear-view-with-s-pen Galaxy Buds Pro https://www.tokopedia.com/putragroup/resmi-samsung-galaxy-buds-pro-bud-pro-garansi-resmi-1-tahun-phantom-black Galaxy Smart Tag: https://www.tokopedia.com/putragroup/garansi-resmi-samsung-galaxy-smart-tag-brand-new-in-box Galaxy Buds Live : https://www.tokopedia.com/putragroup/resmi-samsung-galaxy-buds-bud-live-noise-cancelation-garansi-1-tahun-mystic-black Watch Active 3 : https://www.tokopedia.com/putragroup/resmi-samsung-galaxy-watch-active-3-45mm-41mm-45-41-garansi-1-tahun-41-mm-silver-garansi-resmiLihat Selengkapnya",5.0/5,https://images.tokopedia.net/img/cache/100-square/VqbcmM/2021/6/19/adda5c2d-feaa-45e3-b53e-176b834a7b8b.jpg.webp?ect=4g
1628310945-395,https://www.tokopedia.com/search?q=handphone+samsung&source=related_keyword&st=product,,https://www.tokopedia.com/gudang-hp/samsung-galaxy-a02s-3-32-gb-garansi-resmi-sein-biru?whid=0,Samsung Galaxy A02s 3/32 GB Garansi Resmi SEIN - Biru,Rp1.604.000,Kondisi: BaruBerat: 500 GramKategori: Android OSEtalase: HP Samsung ResmiReady Stock *03 Agustus 2021 SIM Single SIM (Nano-SIM) or Dual SIM (Nano-SIM dual stand-by) Size 6.5 inches 102.0 cm2 (~81.8% screen-to-body ratio) PLATFORM OS Android 10 Chipset Qualcomm SDM450 Snapdragon 450 (14 nm) CPU Octa-core 1.8 GHz Cortex-A53 GPU Adreno 506 Internal 32GB 3GB RAM MAIN CAMERA Triple 13 MP 2 MP 2 MP SELFIE CAMERA Single 5 MP f/2.2 BATTERY Type Li-Po 5000 mAh non-removableLihat Selengkapnya,4.9/5,https://images.tokopedia.net/img/cache/100-square/VqbcmM/2021/6/23/3d6f2abd-146f-4db3-b647-fb8f28649e83.jpg.webp?ect=4g
1628309705-366,https://www.tokopedia.com/search?q=handphone+samsung&source=related_keyword&st=product,,https://www.tokopedia.com/vouchercentral/samsung-galaxy-a02s-4-64-gb-garansi-resmi-sein-hitam?whid=0,Samsung Galaxy A02S 4/64 GB Garansi Resmi SEIN - Hitam,Rp1.805.000,"Kondisi: BaruBerat: 402 GramKategori: Android OSEtalase: HandphoneKatalog: Samsung Galaxy A02sGaransi Resmi SEIN 100% WRAP SAMSUNG 100% BNIB 100% :""Pesan hari ini dikirim hari ini juga""",5.0/5,https://images.tokopedia.net/img/cache/100-square/VqbcmM/2021/2/8/d26343d3-350c-4f23-b879-14ff9c4f858d.jpg.webp?ect=4g
1628310792-389,https://www.tokopedia.com/search?q=handphone+samsung&source=related_keyword&st=product,,https://www.tokopedia.com/distriponsel/samsung-galaxy-m31-6gb-128gb-garansi-resmi-sein-6-gb-128-gb-hitam-biru-non-bundle?whid=0,Samsung Galaxy M31 6GB/128GB Garansi Resmi SEIN 6 GB 128 GB Hitam Biru - Non Bundle,Rp2.898.000,Kondisi: BaruBerat: 500 GramKategori: Android OSEtalase: Samsung SmartphonesTersedia juga product merk lain dan melayani COD silahkan wa untuk lebih detail *087888316441 Mengenai varian: Non Bundle = Tidak dapat bonus yang seperti digambar Bundle Headset = Dapat bonus Realme Buds Classic Bundle Powerbank = Dapat bonus Realme Powerbank 2i Bundle Hydrogel = Dapat bonus Anti Gores Hydrogel BundleToothBrus = Dapat Realme N1 Tooth Brush (Sikat Gigi) Bundle Lengkap = Dapat semua bonus yang disebutkan diatas HARAP DIBACA SEBELUM MEMBELI WARNA READY: Hitam Biru Merah Pilihan warna tulis dicatatan saat melakukan checkout! Belanja lebih hemat pakai voucher cek disini: https://www.tokopedia.com/promo/ Tersedia juga produk Xiaomi: https://www.tokopedia.com/vivolucky/etalase/xiaomi-smartphones Tersedia juga produk Vivo: https://www.tokopedia.com/vivolucky/etalase/vivo-smartphones Tersedia juga produk Oppo: https://www.tokopedia.com/vivolucky/etalase/oppo-smartphones Tersedia juga produk Samsung: https://www.tokopedia.com/vivolucky/etalase/samsung-smartphones Tersedia juga produk Realme: https://www.tokopedia.com/vivolucky/etalase/realme-smartphones NOTE SEBELUM MEMBELI: - Barang yang dijual adalah BNIB ( Brand New In Box ) kita tidak jual barang bekas ataupun refurbish - Untuk product Oppo Vivo dan Realme segel terlebih dahulu kita buka sebelum di kirim untuk di ambil & di registrasi kartu garansi. - Spesifikasi lengkap dapat dicek melalui website resmi masing- masing produk. - Kerusakan dan kehilangan saat pengiriman diluar tanggung jawab kami. - Sangat disarankan memakai Asuransi pengiriman untuk menghindari resiko pengiriman. - Barang yang sudah dibeli tidak dapat ditukar atau di kembalikan kecuali ada cacat barang saat baru dibuka. - Pengembalian barang dengan alasan cacat fisik handphone charger dan kabel tidak diterima jika sudah lewat 12 jam dari penerimaan barang. - Membeli berarti setuju.Lihat Selengkapnya,4.8/5,https://images.tokopedia.net/img/cache/100-square/VqbcmM/2021/5/16/ac694e92-9507-4115-bbfb-dff99e224971.jpg.webp?ect=4g
1628309755-368,https://www.tokopedia.com/search?q=handphone+samsung&source=related_keyword&st=product,,https://www.tokopedia.com/h2cell/samsung-galaxy-a32-6-128-ram-6gb-rom-128gb-garansi-resmi-awesome-black?whid=0,Samsung Galaxy A32 6/128 - RAM 6GB / ROM 128GB - Garansi Resmi - Awesome Black,Rp3.459.000,"Kondisi: BaruBerat: 700 GramKategori: Android OSEtalase: A32A52A72Garansi Resmi SEIN Layar 6.4"" Super AMOLED Processor Octa Core 2GHz 1.8GHz Kamera Belakang 64.0 MP + 8.0 MP + 5.0 MP + 5.0 MP Kamera Depan 20.0 MP RAM 6GB ROM 128GB Dukungan Memori Eksternal MicroSD (Up to 1TB) NFC : YES Battery 5000mAh Lihat Selengkapnya",5.0/5,https://images.tokopedia.net/img/cache/100-square/VqbcmM/2021/7/26/65674061-d171-4c9d-89ff-0901f8a87d35.jpg.webp?ect=4g
1628309781-369,https://www.tokopedia.com/search?q=handphone+samsung&source=related_keyword&st=product,,https://www.tokopedia.com/jikalaku/samsung-galaxy-a12-4-128-garansi-resmi-hitam?whid=0,SAMSUNG GALAXY A12 4/128 GARANSI RESMI - Hitam,Rp2.259.000,Kondisi: BaruBerat: 325 GramKategori: Android OSEtalase: SAMSUNGKatalog: Samsung Galaxy A12SPESIFIKASI SIM Single SIM (Nano-SIM) or Dual SIM (Nano-SIM dual stand-by) Size 6.5 inches PLATFORM OS Android 10 Chipset Mediatek MT6765 Helio P35 (12nm) CPU Octa-core (4x2.35 GHz Cortex-A53 & 4x1.8 GHz Cortex-A53) GPU PowerVR GE8320 Internal 128GB 4GB RAM MAIN CAMERA Quad 48 MP 5 MP 2 MP 2 MP SELFIE CAMERA Single 8 MP f/2.2 BATTERY Type Li-Po 5000 mAh non-removableLihat Selengkapnya,5.0/5,https://images.tokopedia.net/img/cache/100-square/VqbcmM/2021/5/31/d68ca97a-992b-466a-a806-0568eb64afda.jpg.webp?ect=4g
